Genotype table stem mean_rank Seed Long_Stamens Short_Stamens Petal_Area Petal_Length Petal_Width Sepal_Area Sepal_Length Sepal_Width Leaf_Area Leaf_Length Leaf_Width j.semis j.transplantation j.fleur1 j.recolte j.death flowering_time life_span
7373 3 principal 12 66.0527953579045 3.09961005635053 2.69962702627437 2.62344694099659 3.69232174001377 1.29860690575806 1.44272826982233 2.13963283234203 0.891152559976579 NA NA NA 371 407 472 477 NA 101 NA
7378 2 principal 13 67.5719607609863 2.98636043519629 2.5991976159981 2.66761483168766 3.66199865698016 1.29039402243487 1.20284669119586 2.04947944518245 0.783529992427527 33.4165528351693 12.3781267772155 5.55518218717727 371 407 468 469 NA 97 NA
7382 1 unknown 14.3417265892009 62.7573677000633 2.91298881388012 2.46448274997128 1.55318013616528 3.0319614095824 0.927020793293665 1.16767904980717 1.90147230809566 0.863753099908797 48.6720552400925 14.1528990400238 7.00435527790317 370 407 443 447 NA 73 NA
7383 3 principal 23 70.7509492536948 2.3502590987926 2.20303177644454 1.49783336066133 2.6484058916948 1.06577162841895 0.744061613317335 1.52046236797303 0.667536265104769 34.2074652944148 10.2601342190946 5.95179679620176 371 407 454 465 NA 83 NA
7384 1 principal 12 68.6447237760547 2.62869754785259 1.92837145967245 1.64764349147551 3.02903779600247 1.0338025024666 1.1967167319742 2.00634074283227 0.829308780198383 44.0869013357617 14.3122876274092 6.33142166747898 371 407 457 464 NA 86 NA
7387 1 principal 11 58.4903461491647 2.52919915005483 2.00492557329334 1.20345576501248 2.53529637961588 0.897764800406516 0.956534912868597 1.78446987595673 0.724061776701881 84.3412650555014 14.7538512963234 9.76634954145939 371 407 450 458 NA 79 NA
7394 2 principal 12 65.4175831340963 2.20536203739853 1.43650172961899 2.43542710522463 3.12300724059357 1.26335632037479 1.62016487209026 2.5601085783069 0.897282988931025 48.3339165549089 13.5006904461297 7.50411006115768 370 407 447 449 NA 77 NA
7396 1 secondary 9 47.0985179840036 2.698603055848 2.14194589337526 1.93450260303374 3.129886857669 1.09380663399704 0.975089806246253 1.8288432641708 0.680079465106681 56.2075098511599 15.9341235968251 7.23681620932106 371 407 454 462 NA 83 NA
7404 2 principal 19 71.4982265223265 2.55685082198287 2.22387293427274 1.65274119046582 3.04469715529969 1.05012023479536 1.0666876058295 2.12895464643572 0.70626201340654 64.9153705167315 16.7917447637306 7.19061494329482 370 407 451 461 NA 81 NA
7413 1 principal 20 NA NA NA NA NA NA NA NA NA 41.3049915778447 10.2617782760961 6.6689986756357 370 407 447 454 NA 77 NA
7416 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 46.6510704592397 13.0383018587442 6.71604367158188 370 407 493 NA 503 123 133
7417 3 principal 18 54.9790611192447 2.84810044313711 2.63580234454901 1.97690663310809 3.37127023833329 1.17908311811854 1.01156918445597 2.0266080335953 0.699384580955592 42.5712838931129 11.7379525636653 6.52043616610381 370 408 461 468 NA 91 NA
7418 2 principal 17 72.1894712685464 3.05375402638734 2.02748116151452 1.97761573753977 3.58096432252651 1.1130448306752 1.21482396761829 2.10371291268463 0.770018006413536 NA NA NA 370 408 462 468 NA 92 NA
7419 2 principal 14 55.7263383878763 2.68419216632738 2.3578935023772 1.99855255815068 3.18074007336675 1.16743172449495 1.10227851030147 2.03585031205799 0.718276995924029 21.7041891154297 8.22256310830136 4.56725431319686 370 408 463 469 NA 93 NA
7430 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 18.0776201158814 7.73294598976475 4.07093702041046 370 416 476 NA 503 106 133
7477 2 principal 16 65.0350936416564 2.80735562858958 2.26578527513542 2.17267801107674 3.32872290613992 1.15825712861511 1.05364214851268 1.92959204580908 0.726771002917034 30.6244616759504 8.19743577047307 5.82039856523605 371 407 469 475 NA 98 NA
7514 3 principal 14 67.3615506116845 2.21910685194606 1.73776879903258 1.10982239392265 2.54305457278694 0.801432309878219 0.949091908033547 1.90362456609312 0.688146566969583 42.5047387720714 11.9102072393219 6.23214766202544 371 408 455 462 NA 84 NA
7516 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 45.3626201158814 16.2379459897648 6.63993702041046 370 408 497 NA 503 127 133
7521 2 principal 13 72.5719607609863 2.72661043519629 2.2371976159981 3.04986483168766 3.69049865698016 1.48389402243487 1.10359669119586 1.94722944518245 0.750029992427527 33.3135528351693 11.4681267772155 5.54318218717727 370 408 458 463 NA 88 NA
7525 2 principal 17 62.1894712685464 2.69710402638734 2.16098116151452 1.62936573753977 3.13996432252651 1.0675448306752 1.23157396761829 2.11571291268463 0.782268006413536 36.2490979562108 11.9518721015589 5.87247069125564 370 408 457 464 NA 87 NA
7717 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 28.1306201158814 8.92594598976475 5.73093702041046 370 408 NA NA 503 NA 133
8077 2 principal 13 54.5719607609863 2.92902710186296 2.3816976159981 1.99136483168766 2.94024865698016 1.24489402243487 1.19434669119586 1.97272944518245 0.796029992427527 42.2065528351693 12.2071267772155 6.52918218717727 370 407 463 469 NA 93 NA
8132 3 principal 11 NA NA NA NA NA NA NA NA NA 33.1038299312903 10.6038982460643 5.79293128396667 370 408 482 490 NA 112 NA
8214 2 principal 17 54.1894712685464 2.06068735972067 1.88048116151452 1.11336573753977 2.50271432252651 0.896794830675196 0.745073967618287 1.72671291268463 0.625018006413536 53.4110979562108 16.1088721015589 6.29247069125564 370 407 448 461 NA 78 NA
8222 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 44.4660704592397 13.2283018587442 6.35704367158188 370 408 493 NA 503 123 133
8227 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 41.9020704592397 12.9453018587442 6.45704367158188 370 407 NA NA 503 NA 133
8230 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 41.2436201158814 14.6239459897647 5.91193702041046 371 407 NA NA 503 NA 132
8231 3 principal 11 46.8984177310144 2.72827832521944 2.28001447322859 1.97600921453356 3.13983032362718 1.20506920369797 0.959546450716728 1.71251196546649 0.743905556480077 25.1918299312903 10.8148982460643 5.01193128396667 371 407 489 497 NA 118 NA
8235 3 principal 12 64.0527953579045 2.54911005635053 2.1042103596077 2.29044694099659 3.24207174001377 1.26360690575806 1.13897826982233 1.91563283234203 0.775152559976579 22.7214662115507 8.00833457715015 5.31200340998626 370 407 463 468 NA 93 NA
8236 2 principal 19 55.4982265223265 2.41385082198287 2.09587293427274 1.56149119046582 2.75519715529969 0.992620234795359 1.1486876058295 1.96770464643572 0.78726201340654 82.5363705167315 15.6217447637306 9.21461494329482 370 407 461 468 NA 91 NA
8240 1 principal 16 57.2622342836148 2.83044113904365 2.21590500518888 3.11314439732762 3.91625346154882 1.42295331070692 1.09394400839663 1.90907421033445 0.770546794184391 19.0174464568032 8.99203295175263 4.44171017155734 370 407 496 505 NA 126 NA
8241 3 principal 13 66.2071729847945 3.48385845414829 3.18457291265347 2.21463466745962 3.72056315640035 1.18089460781814 1.45966008892794 2.21925369921758 0.896649563473081 31.7031024918111 10.357770908236 5.37007553600585 370 408 470 476 NA 100 NA
8242 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 18.7910552400925 9.92689904002381 4.44235527790318 370 408 NA NA 503 NA 133
8243 3 principal 20 61.2878163730247 2.36609723873264 2.06844411730722 1.72744875270081 2.98425307110647 1.02165852223871 1.11593282266718 2.02759976734639 0.741378587948596 29.4075564536337 11.809825225837 5.34158041814299 370 407 468 475 NA 98 NA
8244 1 principal 13 46.7991014029447 2.48494594565036 2.07031734605156 2.18033121793854 3.18727921238906 1.17109020452668 1.04389855107981 1.81346160970782 0.736305783694885 32.3915376160221 11.4997239584951 5.50749379349857 370 407 483 489 NA 113 NA
8246 1 principal 17 36.4166119105048 2.63518953684141 2.28510089156798 1.53883212379065 2.90024487793541 0.943241012767005 0.990375827502234 1.80494507721 0.751043797680894 45.9030827370636 13.6194692828385 7.06378229757693 370 407 478 489 NA 108 NA
8247 3 principal 16 55.6703058654646 2.87660364754158 2.26316057179079 2.4921978468487 3.46453740556012 1.23500771399838 1.40720554624476 2.23411629984421 0.823640573962587 62.1270113325922 15.7400799014936 7.72529191406462 370 NA 471 478 NA 101 NA
8249 1 principal 15 48.1078566567248 2.62869274124588 1.95920911880977 1.72345667086459 3.25201204516223 1.08216560864684 0.898762189291022 1.73195334345891 0.692549790687889 42.6978101765428 11.7755966206668 6.45663804553775 370 407 483 489 NA 113 NA
8256 2 principal 20 68.6526041492165 2.94984921978063 2.41006882065184 1.96192891692885 3.04193857168627 1.16965793685544 1.14986942493511 1.95732551331127 0.820009016903042 47.9740067969919 13.1351810948165 6.98068706931441 370 407 461 465 NA 91 NA
8264 2 principal 12 48.4175831340963 1.98046203739852 1.43650172961899 1.47642710522463 2.51800724059357 1.09935632037479 0.971414872090256 1.9223585783069 0.780282988931025 42.8369165549089 11.6906904461297 6.58311006115768 370 408 447 454 NA 77 NA
8283 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 25.3190552400925 12.0318990400238 4.61235527790318 371 407 NA NA 503 NA 132
8285 3 principal 14 63.3615506116845 1.77460685194606 1.59376879903258 0.925822393922647 2.24530457278694 0.828682309878219 1.00809190803355 1.89762456609312 0.743646566969583 53.2327387720714 13.1362072393219 7.69814766202544 370 407 454 461 NA 84 NA
8307 2 principal 13 NA NA NA NA NA NA NA NA NA 25.6275528351693 9.93312677721551 4.84918218717727 370 408 456 462 NA 86 NA
8311 3 principal 16 53.6703058654646 2.00010364754158 1.61346057179079 0.939197846848702 2.07128740556012 0.881757713998382 0.989455546244759 1.78786629984421 0.767890573962587 45.3170113325922 12.5930799014936 6.43029191406463 370 407 455 461 NA 85 NA
8312 2 principal 12 78.4175831340963 2.96036203739853 2.88250172961899 2.25692710522463 3.46025724059357 1.15435632037479 1.21416487209026 2.1551085783069 0.932282988931025 49.9669165549089 17.1266904461297 6.74511006115768 370 408 450 458 NA 80 NA
8335 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 25.7000704592397 10.2003018587442 5.27804367158188 370 408 NA NA 503 NA 133
8337 2 principal 13 71.5719607609863 2.34936043519629 1.7076976159981 0.493114831687657 1.97549865698016 0.51139402243487 0.678346691195862 1.68647944518245 0.571529992427527 50.6275528351693 13.0471267772155 7.29318218717727 370 408 447 454 NA 77 NA
8343 1 principal 18 65.5709895373949 2.73718793463917 2.65679677794709 2.22201985025367 3.168986294322 1.29252871482709 1.09380764660784 1.91831594408555 0.758540801177396 39.565719017324 12.5139056139243 6.02285442359652 370 408 455 463 NA 85 NA
8354 3 principal 12 79.0527953579045 3.03711005635053 2.36854369294104 1.22694694099659 2.60007174001377 0.824856905758056 0.903228269822334 2.01313283234203 0.623402559976579 74.9314662115507 16.4693345771502 8.10600340998626 371 407 447 451 NA 76 NA
8357 2 principal 15 66.8807160147664 2.43310723079182 1.38508938875631 1.46424028461371 2.84998148975333 1.02946942655503 0.953710329407075 1.88347117893354 0.734273999420532 17.7218253956901 8.83799943938722 4.03132643921646 370 407 450 457 NA 80 NA
8365 1 unknown 14.3417265892009 57.7573677000633 2.50565548054679 1.76181608330461 1.86068013616528 3.1852114095824 1.11152079329367 1.10992904980717 1.97197230809566 0.772753099908797 44.3790552400925 12.3458990400238 6.38735527790318 370 407 447 451 NA 77 NA
8366 2 both 11 66.8695782822291 2.53786369439162 2.1807853079946 2.06107726759353 3.24082730649387 1.12719460142796 1.22133321514413 2.07307508056416 0.810837893521163 37.6323073275482 11.4273253528051 5.58873588090056 371 408 457 464 NA 86 NA
8369 3 principal 15 NA NA NA NA NA NA NA NA NA 35.9133750523318 11.3436435704077 6.16221978804503 370 408 482 485 NA 112 NA
8376 2 principal 12 NA NA NA NA NA NA NA NA NA 70.0159165549089 15.6636904461297 8.37311006115768 370 407 478 485 NA 108 NA
8386 3 principal 12 58.0527953579045 2.43661005635053 2.16187702627437 1.30669694099659 2.86307174001377 0.909606905758056 1.04172826982233 1.93238283234203 0.739652559976579 48.4544662115507 11.6023345771502 7.05100340998626 370 407 448 455 NA 78 NA
8387 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 52.9936201158814 15.5619459897647 7.10793702041046 370 407 454 461 NA 84 NA
8419 3 principal 12 58.0527953579045 2.49011005635053 2.31837702627437 1.89519694099659 3.18382174001377 1.03660690575806 1.41622826982233 2.08913283234203 0.981902559976579 115.035466211551 19.3613345771502 9.85600340998626 371 407 447 451 NA 76 NA
8420 2 principal 13 57.5719607609863 2.64602710186296 2.11836428266477 1.69736483168766 2.96349865698016 1.18464402243487 1.12584669119586 2.05197944518245 0.790529992427527 60.5745528351693 16.4841267772155 6.95718218717727 370 408 449 457 NA 79 NA
8422 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 25.4426201158814 10.5749459897647 5.08093702041046 370 408 NA NA 503 NA 133
8427 3 principal 16 60.6703058654646 3.33910364754158 2.83191057179079 2.2596978468487 3.25403740556012 1.31700771399838 1.25420554624476 2.10186629984421 0.803640573962587 45.7470113325922 11.1240799014936 6.80929191406462 371 407 461 468 NA 90 NA
9027 2 principal 15 NA NA NA NA NA NA NA NA NA 47.2398253956901 15.4559994393872 6.53732643921646 370 408 475 479 NA 105 NA
9057 3 principal 12 63.0527953579045 2.67144338968386 2.28737702627437 2.67594694099659 3.51332174001377 1.30735690575806 1.17047826982233 2.07163283234203 0.726902559976579 30.6284662115507 10.8733345771502 5.17900340998626 370 407 462 468 NA 92 NA
9058 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 42.8866201158814 12.5729459897648 6.69693702041046 370 407 NA NA 503 NA 133
9069 3 principal 20 46.2878163730247 2.37459723873264 1.95744411730722 1.45819875270081 3.10850307110647 0.908908522238708 0.994932822667184 1.87959976734639 0.704628587948596 28.4395564536337 9.28982522583699 5.33558041814299 371 407 479 489 NA 108 NA
9070 3 principal 14 NA NA NA NA NA NA NA NA NA 61.1167387720714 14.3512072393219 7.54514766202544 371 407 469 476 NA 98 NA
9075 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 39.3106201158814 12.8839459897648 6.45393702041046 370 408 NA NA 503 NA 133
9081 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 50.1690552400925 12.7698990400238 7.59435527790317 370 408 NA NA 503 NA 133
9089 2 principal 16 58.0350936416564 2.83718896192291 2.48095194180209 2.05442801107674 3.54022290613992 1.28725712861511 1.17639214851268 2.00634204580908 0.774521002917034 37.3284616759504 11.0114357704731 6.17839856523605 370 407 469 476 NA 99 NA
9095 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 45.8386201158814 11.6359459897647 6.79393702041046 370 408 NA NA 503 NA 133
9099 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 62.0240704592397 13.2943018587442 7.66804367158188 370 408 NA NA 503 NA 133
9102 2 principal 16 59.0350936416564 2.79085562858958 2.44528527513542 1.33176134441007 2.84380623947325 0.840757128615115 0.995558815179351 1.72900871247575 0.743604336250367 25.3484616759504 13.9474357704731 4.10939856523605 370 408 475 482 NA 105 NA
9103 1 secondary 3.333333333 63.9516886485456 2.46457486504405 1.99547936758959 1.53582458117737 2.99079696922677 0.879723026050287 1.03242068929608 1.97598231778393 0.691158113524219 39.6157845310773 12.7375827099473 6.23547502174663 370 408 454 462 NA 84 NA
9104 3 principal 11 59.8984177310144 2.73511165855277 2.58468113989526 1.68900921453356 3.10208032362718 1.04831920369797 0.920296450716728 1.91776196546649 0.676905556480076 31.3868299312903 10.7048982460643 5.38693128396667 370 408 477 482 NA 107 NA
9111 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 35.2820552400925 11.0638990400238 5.95935527790317 370 416 489 NA 503 119 133
9121 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 29.8440704592397 11.6133018587442 5.12204367158188 371 408 NA NA 503 NA 132
9125 1 principal 13 62.7991014029447 2.73594594565036 2.43581734605156 1.88233121793853 3.33402921238906 1.06034020452668 0.97864855107981 1.99671160970782 0.683805783694885 39.6215376160221 11.1407239584951 6.58149379349857 370 408 461 465 NA 91 NA
9298 2 principal 13 NA NA NA NA NA NA NA NA NA 50.3635528351693 14.4861267772155 6.46818218717727 371 407 448 457 NA 77 NA
9321 2 principal 13 NA NA NA NA NA NA NA NA NA 25.7285528351693 10.4911267772155 4.61818218717727 370 407 489 498 NA 119 NA
9332 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 50.8600704592397 14.7733018587442 6.73004367158188 371 407 496 NA 503 125 132
9336 1 principal 14 55.9534790298347 2.96489434344812 2.38851323243066 2.05226894440156 3.37252062877565 1.29862790658676 1.38433037018542 2.14833247658336 0.842552787191387 13.6611738962825 7.55016028958092 3.82756591951816 371 407 461 465 NA 90 NA
9339 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 38.4780704592397 11.5373018587442 6.19704367158188 371 407 503 NA 503 132 132
9343 1 principal 17 61.4166119105048 3.00568953684141 2.34460089156798 2.18933212379065 3.49324487793541 1.18924101276701 1.02012582750223 2.04669507721 0.648043797680894 47.0960827370636 13.8684692828385 6.58878229757693 370 407 489 497 NA 119 NA
9363 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 71.8630552400925 17.0178990400238 7.71935527790317 371 407 496 NA 503 125 132
9369 2 principal 17 56.1894712685464 2.59885402638734 2.04648116151452 2.63661573753977 3.82796432252651 1.2390448306752 1.03707396761829 1.97221291268463 0.697768006413536 48.0040979562108 13.5158721015589 7.10047069125564 370 408 482 491 NA 112 NA
9370 2 principal 12 49.4175831340963 2.31536203739853 1.89950172961899 2.18117710522463 3.16400724059357 1.22635632037479 1.43016487209026 2.0238585783069 0.937782988931025 47.2959165549089 12.6226904461297 6.90911006115768 370 408 471 477 NA 101 NA
9371 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 32.8530704592397 13.4403018587442 4.86804367158188 370 407 NA NA 503 NA 133
9380 2 principal 13 NA NA NA NA NA NA NA NA NA 28.8515528351693 10.8441267772155 5.33818218717727 370 408 475 479 NA 105 NA
9381 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 17.2046201158814 8.72794598976475 3.87993702041046 370 408 491 NA 503 121 133
9382 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 36.9816201158814 13.0609459897648 5.55793702041046 370 408 NA NA 138 NA -232
9386 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 34.4610552400925 12.8428990400238 5.55535527790317 370 408 505 NA 503 135 133
9402 2 principal 17 63.1894712685464 2.18885402638734 2.00823116151452 1.56911573753977 2.68696432252651 0.971044830675196 0.919240634284954 1.91629624601796 0.646184673080203 47.6910979562108 14.7858721015589 6.72747069125564 370 408 475 483 NA 105 NA
9404 3 principal 13 56.2071729847945 2.50060845414829 2.37857291265347 2.82813466745962 4.00006315640035 1.24189460781814 1.27816008892794 2.15825369921758 0.755399563473081 25.7291024918111 11.212770908236 4.98307553600585 370 408 484 492 NA 114 NA
9405 2 principal 12 NA NA NA NA NA NA NA NA NA 32.0919165549089 12.0626904461297 5.74311006115768 370 408 477 483 NA 107 NA
9407 1 principal 13 NA NA NA NA NA NA NA NA NA 37.0325376160221 13.7117239584951 5.63749379349857 370 408 472 478 NA 102 NA
9408 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 43.7446201158814 12.7959459897647 6.66693702041046 370 408 NA NA 503 NA 133
9409 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 28.5070704592397 10.5253018587442 5.30804367158188 370 408 NA NA 503 NA 133
9413 1 principal 24 59.4972552987351 2.52867832142575 1.92147209622173 1.63839620903184 2.97318479264153 1.02275492718758 0.944148561241478 1.89879114533882 0.789272822156409 42.7525366988862 14.8265236004395 5.80328717971406 370 408 451 462 NA 81 NA
9416 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 30.5180704592397 11.4973018587442 5.54904367158188 370 408 NA NA 503 NA 133
9421 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 29.1766201158814 11.3549459897648 5.50593702041046 370 408 NA NA 503 NA 133
9427 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 37.5496201158814 11.3639459897647 5.81693702041046 370 407 475 484 NA 105 NA
9433 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 46.3480552400925 15.3438990400238 6.26735527790317 370 NA NA NA 503 NA 133
9437 2 principal 16 63.0350936416564 2.86085562858958 2.43428527513542 2.09267801107674 3.47072290613992 1.11025712861511 1.18939214851268 2.00884204580908 0.789271002917034 47.4544616759504 12.5254357704731 7.07139856523605 370 407 471 479 NA 101 NA
9450 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 40.1240552400925 13.8858990400238 6.00435527790317 370 407 490 NA 503 120 133
9451 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 48.8370704592397 14.4553018587442 6.61304367158188 370 407 507 NA 503 137 133
9452 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 30.3030552400925 12.0748990400238 5.45435527790317 370 407 NA NA 503 NA 133
9453 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 32.7926201158814 12.8409459897647 4.90293702041046 370 407 NA NA 503 NA 133
9454 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 51.0906201158814 16.5479459897647 6.95393702041046 370 407 NA NA 503 NA 133
9455 2 principal 15 40.8807160147664 3.05210723079182 2.45008938875631 2.45999028461371 3.79798148975333 1.19271942655503 1.17446032940707 2.19322117893354 0.742773999420532 37.9308253956901 15.1779994393872 5.90732643921646 370 407 489 496 NA 119 NA
9470 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 57.5750704592397 15.5453018587442 7.37904367158188 370 407 503 NA 503 133 133
9471 1 principal 22 NA NA NA NA NA NA NA NA NA 28.9192641383654 10.1506509382678 5.28614292767488 370 408 482 491 NA 112 NA
9481 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 44.1130704592397 14.2173018587442 6.74604367158188 371 407 NA NA 503 NA 132
9503 3 principal 21 55.4421939999148 2.3795956365304 2.21464000368633 1.51813647916384 2.67699448749306 0.94019622429879 1.07811464177279 1.95672063422194 0.749625591445098 39.4941927338941 12.5412615569228 6.37065254416258 370 407 468 475 NA 98 NA
9506 3 principal 11 46.8984177310144 2.42436165855277 2.06168113989526 1.45125921453356 2.93033032362718 0.960319203697974 0.982296450716728 1.85801196546649 0.720405556480077 49.3888299312903 15.1068982460643 6.29693128396667 370 407 454 457 NA 84 NA
9507 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 36.5690552400925 17.6028990400238 5.36635527790317 370 407 NA NA 503 NA 133
9508 3 principal 19 NA NA NA NA NA NA NA NA NA 51.6869201733733 14.4613888947511 6.6095082921234 370 408 468 469 NA 98 NA
9509 2 principal 11 54.2632055072062 2.61336363960076 2.25063917657321 1.5594893787616 2.78876582420698 1.15131861831471 1.10223305298465 2.03048771143136 0.742035985434523 41.4482802746486 13.6472541150438 6.66603793513809 370 407 443 448 NA 73 NA
9510 3 secondary 3.666666667 62.368397250145 2.19784491417772 1.81796825923526 1.24127085549876 2.43970384784285 0.853488229801846 0.950706881081052 1.80435446296269 0.730909031630615 32.9449803069055 11.928132064691 5.13666506931141 370 407 444 454 NA 74 NA
9512 3 principal 15 53.5159282385746 2.33593858307715 2.29246468541169 1.11226012038567 2.48179598917353 0.9024700119383 0.840523727139153 1.76674543296867 0.683893570466085 45.1773750523318 14.4026435704077 6.45321978804503 370 408 440 451 NA 70 NA
9513 3 principal 12 63.0527953579045 2.87361005635053 2.39654369294104 1.24819694099659 2.74407174001377 0.936356905758056 0.973228269822334 1.78438283234203 0.732402559976579 34.4404662115507 14.3393345771502 5.54100340998626 371 407 447 457 NA 76 NA
9515 1 principal 12 60.6447237760547 2.84736421451926 2.33412145967245 1.12239349147551 2.64853779600247 0.840052502466598 0.934716731974203 1.84684074283227 0.686808780198383 32.4339013357617 12.1412876274092 5.10242166747898 371 407 437 447 NA 66 NA
9518 3 principal 15 54.5159282385746 2.74885524974382 1.91896468541169 2.11676012038567 3.19304598917353 1.1124700119383 1.03152372713915 1.90924543296867 0.726643570466085 45.3183750523318 12.6396435704077 6.22621978804503 370 407 489 496 NA 119 NA
9519 1 both 6.738664101 54.6600124564584 2.0898984084944 1.9392231639447 1.28718996137382 2.44006023150226 0.925667430503704 0.89651876829984 1.72691915452434 0.686400785998433 54.6014511209364 16.3343793315552 6.8663931162208 370 408 447 454 NA 77 NA
9520 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 35.5890552400925 11.6548990400238 6.03535527790318 370 407 NA NA 503 NA 133
9521 2 principal 13 51.5719607609863 2.86576043519629 1.6546976159981 1.41186483168766 3.00024865698016 0.95689402243487 0.882846691195862 1.79397944518245 0.654029992427527 40.3965528351693 11.6301267772155 5.83718218717727 371 407 464 471 NA 93 NA
9522 1 both 14.33333333 52.8738680250328 2.60283355498992 1.92083061241193 1.47868912410122 3.2430560653643 0.879917708390069 0.853717281526243 1.8083232536184 0.587298049995121 36.2302497300043 11.1638241785522 6.54888849242794 370 407 447 462 NA 77 NA
9523 1 principal 15 59.1078566567248 2.66985940791255 2.35237578547644 1.16370667086459 2.91276204516224 0.907915608646842 0.882012189291022 1.94145334345891 0.640049790687889 44.3258101765428 13.1385966206668 6.42063804553775 371 407 458 465 NA 87 NA
9524 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 41.9930552400925 13.9348990400238 6.10335527790317 370 416 496 NA 503 126 133
9525 2 secondary 4 NA NA NA NA NA NA NA NA NA 47.198061552068 13.4099903388397 6.47438002568551 371 407 477 498 NA 106 NA
9526 2 both 13 66.1358677420026 2.85621097112651 2.28975731924314 1.54476454973981 2.92709622855556 0.994110756349306 1.01568253905388 1.84523468570114 0.726248512650034 35.7458819011048 11.7694663395948 5.40004048404752 371 407 447 455 NA 76 NA
9529 1 principal 21 59.034122418065 2.91218312803246 2.81988443708441 1.87833302964276 3.11121054348176 1.16614182100733 1.07110310392466 1.97317854471218 0.717281811666902 62.9666278581051 16.6812146071819 7.27307080165529 370 407 454 463 NA 84 NA
9531 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 52.9410552400925 14.6568990400238 6.58235527790317 371 407 486 NA 503 115 132
9533 2 principal 20 NA NA NA NA NA NA NA NA NA 47.0490067969919 11.3151810948165 6.75068706931441 370 407 468 478 NA 98 NA
9534 2 principal 17.5 69.2666600819914 2.66960322528622 2.41157910470408 1.35758460077128 2.7130850307198 0.935563681705237 0.87316487717109 1.8367733461224 0.643391508161787 54.558416096341 16.8170902671019 6.97850675426543 371 407 433 440 NA 62 NA
9535 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 34.1720704592397 12.3263018587442 5.09804367158188 371 407 NA NA 503 NA 132
9536 3 principal 17 58.8246834923546 2.71610204533935 2.4676064581699 1.50413557331173 3.32027882194671 0.910295416058463 1.11463736535037 2.07448716671976 0.72863757745909 62.2876476128526 17.7275162325794 6.93836404008422 370 407 470 476 NA 100 NA
9537 1 unknown 14.3417265892009 57.7573677000633 2.65732214721346 2.20248274997128 1.37618013616528 2.7779614095824 0.896020793293665 1.07617904980717 1.93972230809565 0.716253099908797 55.7730552400925 13.3588990400238 7.42835527790318 370 407 463 469 NA 93 NA
9539 1 principal 20 46.8797447911749 1.5696847302347 1.2466885507053 1.48014530317973 2.61371912709517 0.96060411894725 1.07192128481905 1.91530767783664 0.7765348081704 72.4199915778447 17.866778276096 7.2559986756357 371 407 457 465 NA 86 NA
