accession_name,latitude,longitude,group,HS,LF
9915,47.45,3.94,central_europe,0.654991209506989,Prec_seasonality
9917,46.69,4.34,western_europe,0.6474449634552,Prec_seasonality
9918,47.43,5.21,western_europe,0.648407518863678,Prec_seasonality
9920,48.54,4.32,germany,0.643967390060425,Prec_seasonality
9921,48.57,4.41,western_europe,0.645711302757263,Prec_seasonality
9924,48.59,4.24,admixed,0.644077003002167,Prec_seasonality
9925,48.91,4.52,western_europe,0.649241864681244,Prec_seasonality
9926,48.86,4.1,western_europe,0.647273898124695,Prec_seasonality
9927,44.05,3.69,western_europe,0.613462269306183,Prec_seasonality
9928,44.12,3.77,western_europe,0.602896988391876,Prec_seasonality
9929,43.92,3.71,western_europe,0.583564698696136,Prec_seasonality
9930,43.91,4.14,central_europe,0.540227293968201,Prec_seasonality
9932,44.12,4.33,admixed,0.566391050815582,Prec_seasonality
9933,43.74,3.89,admixed,0.571470677852631,Prec_seasonality
9935,50.6,2.93,western_europe,0.679975032806396,Prec_seasonality
9937,50.79,2.69,western_europe,0.661430239677429,Prec_seasonality
9938,50.65,2.99,western_europe,0.674975633621216,Prec_seasonality
9939,31.48,-7.45,relict,0.561115682125092,Prec_seasonality
9941,40.92,-8.54,western_europe,0.627595961093903,Prec_seasonality
9942,41.32,-1.34,spain,0.583283662796021,Prec_seasonality
9943,39.73,-5.74,spain,0.525237023830414,Prec_seasonality
9944,36.83,-6.36,relict,0.398061841726303,isothermality
9945,41.8,-3.11,admixed,0.635128617286682,Prec_seasonality
9946,38.92,-6.34,spain,0.48520839214325,Prec_seasonality
9947,40.74,-3.9,relict,0.613438606262207,Prec_seasonality
9948,41.05,-3.54,spain,0.636303901672363,Prec_seasonality
9949,42.69,-6.93,western_europe,0.652019143104553,Prec_seasonality
9950,42.63,0.76,spain,0.658505737781525,Temp_coldest_month
9951,51.3333,82.5667,asia,0.460073232650757,Prec_driest_quarter
9952,51.32,82.55,asia,0.460809469223022,Prec_driest_quarter
9953,51.33,82.19,asia,0.473025590181351,Prec_driest_quarter
9955,54.09,60.46,asia,0.378198683261871,Prec_driest_quarter
9956,54.06,60.48,asia,0.379604607820511,Prec_driest_quarter
9957,53.04,51.75,asia,0.520981431007385,Prec_driest_quarter
9958,53.33,49.48,asia,0.534083187580109,Prec_driest_quarter
9959,53.33,49.48,asia,0.534083187580109,Prec_driest_quarter
9960,51.31,57.56,asia,0.562431871891022,Prec_driest_quarter
9962,40.57,15.32,italy_balkan_caucasus,0.588274896144867,Prec_seasonality
9963,39.18,16.26,italy_balkan_caucasus,0.727425754070282,Temp_coldest_month
9964,38.36,16.23,italy_balkan_caucasus,0.648078620433807,Temp_coldest_month
9965,38.38,16.22,italy_balkan_caucasus,0.693052768707275,Temp_coldest_month
9966,40.28,15.65,italy_balkan_caucasus,0.588206470012665,Prec_seasonality
9968,39.27,16.27,italy_balkan_caucasus,0.657847881317139,Prec_seasonality
9969,40.18,16.45,italy_balkan_caucasus,0.565465211868286,Prec_seasonality
9970,46.3716,11.2376,central_europe,0.526854932308197,Altitude
9971,46.513,11.331,central_europe,0.531872153282166,Prec_driest_quarter
9972,46.513,11.331,central_europe,0.531872153282166,Prec_driest_quarter
9973,46.366,11.2832,central_europe,0.451449364423752,Altitude
9974,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9975,46.3378,11.2928,central_europe,0.453989267349243,Altitude
9976,46.2543,11.167,central_europe,0.534335851669312,Altitude
9978,46.6297,10.817,central_europe,0.528349757194519,Prec_driest_quarter
9979,46.36,11.23,central_europe,0.532626330852509,Prec_driest_quarter
9980,38.62,16.17,italy_balkan_caucasus,0.664746403694153,Prec_wettest_quarter
9981,38.76,16.24,italy_balkan_caucasus,0.67171573638916,Prec_wettest_quarter
9982,39.01,16.47,italy_balkan_caucasus,0.698504388332367,Temp_coldest_month
9983,41.62,12.87,admixed,0.608919858932495,Prec_seasonality
9984,41.62,12.87,admixed,0.608919858932495,Prec_seasonality
9985,41.43,23.65,italy_balkan_caucasus,0.644140601158142,Prec_seasonality
9986,41.59,25.2,italy_balkan_caucasus,0.661226272583008,Prec_seasonality
9987,41.43,23.5,italy_balkan_caucasus,0.561570286750793,Prec_seasonality
9988,41.7942,43.4767,italy_balkan_caucasus,0.616451442241669,Prec_driest_quarter
9990,41.8296,46.2831,italy_balkan_caucasus,0.562327146530151,Prec_driest_quarter
9991,41.2381,46.3728,italy_balkan_caucasus,0.520947098731995,Prec_driest_quarter
9993,38.6425,42.2394,admixed,0.577720165252686,Annual_temp_range
9995,48.14,9.4,central_europe,0.614544749259949,Temp_coldest_month
9996,48.52,8.8,central_europe,0.610506117343903,Prec_seasonality
9997,48.56,9.16,central_europe,0.613929569721222,Prec_seasonality
9998,48.43,8.82,admixed,0.610621511936188,Prec_seasonality
9999,48.53,9.06,central_europe,0.617270588874817,Prec_seasonality
10001,48.52,9.05,western_europe,0.615775942802429,Prec_seasonality
10002,48.53,9.04,western_europe,0.617676734924316,Prec_seasonality
10004,44.46,25.74,italy_balkan_caucasus,0.495132148265839,Altitude
10005,46.11,21.95,central_europe,0.548457980155945,Altitude
10006,44.6419,34.3814,italy_balkan_caucasus,0.681819021701813,Temp_coldest_month
10008,41.45,70.05,asia,0.566077828407288,Prec_wettest_quarter
10009,41.45,70.05,asia,0.566077828407288,Prec_wettest_quarter
10010,41.45,70.05,asia,0.566077828407288,Prec_wettest_quarter
10011,39.8692,45.3622,asia,0.535236775875092,Prec_driest_quarter
10012,38.9786,48.5594,italy_balkan_caucasus,0.614554822444916,Temp_coldest_month
10013,38.7406,48.6131,italy_balkan_caucasus,0.636230289936066,Temp_coldest_month
10014,38.6536,48.7992,italy_balkan_caucasus,0.680755853652954,Temp_coldest_month
10015,37.29,71.3,asia,0.200588181614876,Prec_wettest_quarter
10017,44.34,21.46,central_europe,0.544892311096191,Altitude
10018,44.84,20.16,central_europe,0.460961520671844,Altitude
10020,49.17,16.5,central_europe,0.612357914447784,Altitude
10022,48.0333,7.7667,admixed,0.607569754123688,Altitude
10023,68.8,15.45,admixed,0.53975784778595,isothermality
10027,48.02838,7.765567,central_europe,0.608055233955383,Altitude
14312,62.02,34.12,asia,0.57241302728653,Prec_wettest_quarter
14313,62.02,34.12,asia,0.57241302728653,Prec_wettest_quarter
14314,61.59,35.11,asia,0.506830275058746,Temp_coldest_month
14315,61.59,35.11,asia,0.506830275058746,Temp_coldest_month
14318,61.94,34.24,asia,0.565311014652252,Temp_coldest_month
14319,61.94,34.24,asia,0.565311014652252,Temp_coldest_month
15560,61.37,61.37,asia,0.214158654212952,Prec_wettest_quarter
15591,48.3315333,14.72665,central_europe,0.610635042190552,Temp_coldest_month
15592,48.3314667,14.7158667,central_europe,0.610614061355591,Temp_coldest_month
15593,48.3314667,14.7158667,central_europe,0.610614061355591,Temp_coldest_month
18694,60.4,32.09,asia,0.150234535336494,Prec_seasonality
18696,61.57,30.63,asia,0.611916661262512,Temp_coldest_month
19949,48.3268333,14.7181667,central_europe,0.610635042190552,Temp_coldest_month
19950,48.3268333,14.7181667,central_europe,0.610635042190552,Temp_coldest_month
19951,48.3268333,14.7181667,central_europe,0.610635042190552,Temp_coldest_month
